workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
C_hit,orig,2f_top14,pread,5,128,606.91,5493.23,602.85,2431.32,100.0,1284.61,355.66,916.30,,,1891.52,1535.86,0.0
C_hit,orig,2f_top28,async,10,128,660.04,2746.12,593.12,850.98,100.0,463.34,332.03,130.91,,,1118.89,790.40,0.0
C_hit,orig,2f_top28,async_bulk,5,128,606.65,649.25,535.86,47.03,100.0,475.86,357.80,24.07,92.87,8.00,1039.97,630.29,0.0
C_hit,orig,2f_top28,async_win,10,128,545.56,9677.56,521.46,4947.95,100.0,461.38,343.94,25.02,93.17,8.00,1027.04,570.80,0.0
C_hit,orig,2f_top28,pread,5,128,1649.83,3012.57,602.41,1057.60,100.0,1268.68,331.18,937.50,,,4236.84,3882.72,0.0
C_hit,orig,2f_top500,async,10,128,674.58,19029.54,582.23,8928.26,57.8,1156.41,360.33,789.58,,,1828.45,1461.61,0.0
C_hit,orig,2f_top500,async_bulk,5,128,657.66,664.06,597.76,25.24,39.0,859.45,357.46,378.85,123.43,138.00,1511.71,1031.65,0.0
C_hit,orig,2f_top500,async_win,10,128,662.10,21734.23,595.50,9875.99,32.8,828.69,360.90,335.83,123.26,138.00,1493.84,1005.47,0.0
C_hit,orig,2f_top500,pread,5,128,607.32,662.69,584.98,35.06,100.0,3561.99,358.34,3207.75,,,4169.31,3815.07,0.0
C_hit,orig,baseline,baseline,10,128,1077.93,8397.66,1008.83,2925.76,0.0,0.00,0.00,0.00,,,1077.93,1077.93,0.0
C_hit,orig,layers_5,async,10,128,1044.81,20358.58,845.92,9158.54,100.0,448.03,346.84,100.82,,,1489.68,1146.08,0.0
C_hit,orig,layers_5,async_bulk,5,128,1040.67,6978.35,1037.41,2967.02,100.0,428.94,328.61,7.52,92.08,2.00,1472.86,1048.50,0.0
C_hit,orig,layers_5,async_win,10,128,1040.68,23765.43,977.55,12056.88,100.0,447.18,333.11,7.52,92.84,2.00,1478.81,1048.11,0.0
C_hit,orig,layers_5,pread,5,128,978.77,1046.60,944.12,41.76,100.0,835.76,358.07,479.37,,,1856.37,1526.10,0.0
C_hit,orig,layers_92,async,10,128,663.77,2760.83,589.90,1146.15,100.0,584.45,348.59,228.06,,,1245.72,889.65,0.0
C_hit,orig,layers_92,async_bulk,5,128,663.84,2271.99,602.03,809.63,100.0,578.91,359.54,125.45,97.33,87.00,1248.28,791.28,0.0
C_hit,orig,layers_92,async_win,10,128,662.57,3148.13,656.43,1346.54,100.0,558.50,355.71,117.12,96.90,87.00,1235.74,792.50,0.0
C_hit,orig,layers_92,pread,5,128,661.18,690.03,660.31,13.43,100.0,8277.99,328.48,7946.69,,,8938.83,8620.17,0.0
C_hit,orig,leaf_freq_K10,async,10,128,1070.81,3442.63,1009.93,1250.13,100.0,461.11,355.61,105.87,,,1595.15,1226.22,0.0
C_hit,orig,leaf_freq_K10,async_bulk,5,128,1040.41,5652.14,984.93,2310.87,100.0,430.53,328.68,9.93,92.24,3.00,1491.85,1050.17,0.0
C_hit,orig,leaf_freq_K10,async_win,10,128,1055.95,1070.64,927.73,45.32,100.0,447.14,342.61,9.91,92.34,3.00,1475.07,1065.87,0.0
C_hit,orig,leaf_freq_K10,pread,5,128,1073.25,1095.99,1008.57,31.86,100.0,948.23,330.35,618.55,,,2044.62,1710.61,0.0
C_hit,orig,leaf_rand_K10,async,10,128,1062.02,1070.96,995.84,26.45,100.0,451.69,344.31,107.69,,,1497.30,1169.37,0.0
C_hit,orig,leaf_rand_K10,async_bulk,5,128,1061.93,1120.83,942.42,62.01,100.0,465.50,357.48,15.19,92.40,10.00,1528.52,1077.13,0.0
C_hit,orig,leaf_rand_K10,async_win,10,128,1061.95,1073.51,988.10,29.94,100.0,438.38,329.77,15.06,92.59,10.00,1498.21,1077.72,0.0
C_hit,orig,leaf_rand_K10,pread,5,128,1053.64,1063.56,998.78,23.99,100.0,1288.03,357.76,929.42,,,2294.05,1954.58,0.0
C_hit,orig,learned_markov_14,async,10,128,606.49,3100.70,534.88,1348.42,100.0,439.72,330.26,110.01,,,1045.13,716.22,0.0
C_hit,orig,learned_markov_14,async_bulk,5,128,658.81,663.60,596.96,30.93,100.0,439.50,332.57,15.97,92.27,6.00,1093.11,674.19,0.0
C_hit,orig,learned_markov_14,async_win,10,128,663.43,4934.86,653.28,1858.30,100.0,467.24,359.96,14.79,93.44,6.00,1129.66,678.04,0.0
C_hit,orig,learned_markov_14,pread,5,128,610.60,688.81,580.21,43.00,100.0,1267.08,359.00,910.23,,,1907.45,1548.45,0.0
C_hit,orig,learned_markov_28,async,10,128,662.14,12518.52,590.03,6457.56,100.0,459.53,329.61,128.82,,,1125.36,791.71,0.0
C_hit,orig,learned_markov_28,async_bulk,5,128,541.37,25862.58,539.74,11663.67,100.0,479.08,361.03,24.88,94.42,8.00,1024.93,569.59,0.0
C_hit,orig,learned_markov_28,async_win,10,128,552.97,701.12,538.26,62.02,100.0,467.38,347.99,26.63,93.69,8.00,1024.93,578.35,0.0
C_hit,orig,learned_markov_28,pread,5,128,538.52,598.10,535.44,27.66,100.0,1273.47,356.85,916.62,,,1808.91,1452.06,0.0
A,orig,lp_shuf,pread,5,128,104.64,105.89,101.92,1.43,100.0,356246.37,272.17,355972.85,,,356349.97,356076.45,0.0
A,orig,lp_sorted,pread,5,128,97.44,102.18,93.14,3.27,100.0,18558.14,272.87,18285.27,,,18651.28,18378.41,0.0
B,orig,lp_shuf,pread,5,128,104.55,119.31,103.64,7.48,100.0,333920.73,273.21,333649.30,,,334043.70,333772.27,0.0
B,orig,lp_sorted,pread,5,128,170.88,1721.25,94.91,748.95,100.0,19839.17,272.17,19567.11,,,20486.96,20211.46,0.0
C,orig,lp_shuf,pread,5,128,94.25,95.16,93.00,0.84,100.0,29087.65,272.55,28816.54,,,29182.68,28911.57,0.0
C,orig,lp_sorted,pread,5,128,93.00,96.62,91.07,2.12,100.0,3120.54,271.71,2849.07,,,3211.61,2940.14,0.0
C_hit,orig,lp_shuf,pread,5,128,96.91,98.01,96.01,0.74,100.0,56199.01,272.08,55926.93,,,56295.92,56023.84,0.0
C_hit,orig,lp_sorted,pread,5,128,93.85,99.73,90.39,3.43,100.0,6909.48,271.10,6699.28,,,6999.87,6789.67,0.0
A,1gb,2d,async,10,128,491.59,2644.44,449.52,1162.09,100.0,392.15,268.85,121.74,,,903.25,612.54,0.0
A,1gb,2d,pread,5,128,469.57,476.66,443.31,14.24,100.0,2218.32,234.16,1984.16,,,2687.89,2453.73,0.0
A,1gb,2e_K10,async,10,128,153.68,3243.38,151.05,1314.77,100.0,420.64,287.58,136.57,,,583.21,296.95,0.0
A,1gb,2e_K10,pread,5,128,152.36,175.11,148.66,11.80,100.0,2996.49,287.68,2734.44,,,3166.36,2906.96,0.0
A,1gb,2e_K500,async,10,128,183.78,4078.08,180.47,1621.33,100.0,1296.17,291.79,1006.59,,,1489.33,1201.58,0.0
A,1gb,2e_K500,pread,5,128,183.72,661.22,182.73,238.37,100.0,20026.31,263.20,19736.90,,,20210.03,19920.62,0.0
A,1gb,2f_slru,async,10,128,101.50,212.93,98.42,60.59,100.0,7540.90,279.13,7282.30,,,7646.11,7392.81,0.0
A,1gb,2f_slru,pread,5,128,98.44,100.72,96.83,1.47,100.0,19329.78,291.08,19038.71,,,19431.03,19139.96,0.0
A,1gb,baseline,baseline,10,128,1343.84,3283.03,1271.57,848.38,0.0,0.00,0.00,0.00,,,1343.84,1343.84,0.0
A,1gb,layers_5,async,10,128,1211.95,8045.27,1147.38,2837.31,100.0,363.01,261.58,100.89,,,1574.96,1312.36,0.0
A,1gb,layers_5,pread,5,128,1239.37,1295.39,1118.32,64.08,100.0,798.40,262.55,537.11,,,2068.61,1778.48,0.0
A,1gb,layers_92,async,10,128,830.28,8069.92,729.59,2911.12,100.0,513.14,271.75,241.74,,,1350.42,1086.49,0.0
A,1gb,layers_92,pread,5,128,841.36,1192.64,812.56,175.53,100.0,8371.87,266.52,8075.39,,,9184.43,8887.95,0.0
A,1gb,leaf_freq_K10,async,10,128,1009.44,1147.23,927.36,75.01,100.0,360.64,265.23,93.67,,,1371.61,1093.83,0.0
A,1gb,leaf_freq_K10,pread,5,128,1008.04,5182.72,985.79,2082.36,100.0,1162.73,261.87,929.61,,,2203.46,1947.89,0.0
A,1gb,leaf_rand_K10,async,10,128,1417.78,10992.22,1240.74,3845.70,100.0,346.56,267.99,82.12,,,1764.07,1498.49,0.0
A,1gb,leaf_rand_K10,pread,5,128,1306.43,1307.70,1265.12,16.52,100.0,1209.33,267.70,941.63,,,2517.19,2249.49,0.0
A,ta,2d,async,10,128,440.65,469.15,413.01,20.42,100.0,396.15,263.67,114.84,,,831.01,561.86,0.0
A,ta,2d,pread,5,128,475.55,492.46,432.68,20.87,100.0,971.75,264.71,739.34,,,1454.18,1213.76,0.0
A,ta,2e_K10,async,10,128,180.57,182.34,177.86,1.31,97.6,379.01,262.50,115.84,,,559.12,296.75,0.0
A,ta,2e_K10,pread,5,128,179.92,184.56,179.26,2.23,100.0,2167.68,264.53,1911.92,,,2347.36,2091.18,0.0
A,ta,2e_K500,async,10,128,195.42,388.84,181.62,85.43,33.5,1044.58,265.37,780.70,,,1265.20,992.17,0.0
A,ta,2e_K500,pread,5,128,182.74,702.77,181.02,258.31,100.0,23327.58,262.89,23062.90,,,23520.06,23255.38,0.0
A,ta,2f_slru,async,10,128,98.80,699.69,92.65,326.59,100.0,7364.97,263.35,7101.53,,,7463.69,7199.21,0.0
A,ta,2f_slru,pread,5,128,97.90,246.89,95.23,74.68,100.0,29460.43,259.24,29201.19,,,29744.42,29485.18,0.0
A,ta,baseline,baseline,10,128,921.00,981.21,842.61,38.41,0.0,0.00,0.00,0.00,,,921.00,921.00,0.0
A,ta,layers_5,async,10,128,841.76,2799.68,805.79,1061.93,100.0,362.05,264.01,71.44,,,1191.25,913.62,0.0
A,ta,layers_5,pread,5,128,788.87,31162.24,729.42,15193.66,100.0,551.85,265.52,284.86,,,1345.44,1079.92,0.0
A,ta,layers_92,async,10,128,454.12,475.80,440.03,11.64,100.0,451.85,262.50,179.38,,,913.94,650.85,0.0
A,ta,layers_92,pread,5,128,473.31,5874.54,433.61,2705.84,100.0,1777.63,262.87,1506.81,,,2211.24,1940.42,0.0
A,ta,leaf_freq_K10,async,10,128,695.62,13019.68,688.39,6721.33,100.0,366.80,260.98,106.36,,,1063.30,801.75,0.0
A,ta,leaf_freq_K10,pread,5,128,692.59,5188.13,655.39,2250.24,100.0,1220.88,262.16,956.87,,,1920.02,1657.85,0.0
A,ta,leaf_rand_K10,async,10,128,881.59,968.67,770.43,65.59,100.0,373.12,266.82,107.08,,,1296.61,1018.75,0.0
A,ta,leaf_rand_K10,pread,5,128,1010.75,7450.68,916.79,3229.72,100.0,1212.56,262.53,939.41,,,2221.77,1933.87,0.0
A,vacuum,2d,async,10,128,405.91,487.65,397.81,40.85,100.0,409.06,296.56,110.92,,,820.93,517.47,0.0
A,vacuum,2d,pread,5,128,405.01,519.05,399.49,56.77,100.0,1460.79,264.12,1221.49,,,1868.85,1623.17,0.0
A,vacuum,2e_K10,async,10,128,179.44,211.39,174.33,13.03,100.0,418.79,296.12,122.08,,,602.73,301.55,0.0
A,vacuum,2e_K10,pread,5,128,181.44,184.17,179.21,1.98,100.0,2439.43,324.22,2089.45,,,2618.64,2269.42,0.0
A,vacuum,2e_K500,async,10,128,182.35,203.01,176.82,9.73,100.0,1170.40,277.37,890.85,,,1352.75,1072.97,0.0
A,vacuum,2e_K500,pread,5,128,181.84,3668.71,177.28,1741.07,100.0,14971.93,263.43,14708.50,,,15153.77,14890.34,0.0
A,vacuum,2f_slru,async,10,128,98.62,100.26,96.13,1.45,100.0,5773.35,275.38,5457.51,,,5871.49,5556.45,0.0
A,vacuum,2f_slru,pread,5,128,100.24,1034.53,95.95,465.34,100.0,22656.65,260.70,22390.97,,,22756.89,22491.21,0.0
A,vacuum,baseline,baseline,10,128,825.44,17079.10,814.05,6969.71,0.0,0.00,0.00,0.00,,,825.44,825.44,0.0
A,vacuum,layers_5,async,10,128,707.47,4975.76,700.80,1953.17,100.0,425.14,323.41,101.97,,,1135.49,809.40,0.0
A,vacuum,layers_5,pread,5,128,708.81,718.85,702.74,6.41,100.0,919.18,294.29,621.71,,,1624.17,1329.87,0.0
A,vacuum,layers_92,async,10,128,415.89,2535.21,404.81,1086.49,100.0,555.95,332.34,221.12,,,988.22,635.19,0.0
A,vacuum,layers_92,pread,5,128,417.88,5657.41,404.74,2621.45,100.0,7627.39,294.64,7295.88,,,8032.13,7706.19,0.0
A,vacuum,leaf_freq_K10,async,10,128,579.41,584.48,575.78,2.92,100.0,341.51,263.32,78.38,,,924.07,660.24,0.0
A,vacuum,leaf_freq_K10,pread,5,128,575.96,606.42,506.10,34.85,100.0,1229.80,266.61,963.19,,,1843.55,1576.94,0.0
A,vacuum,leaf_rand_K10,async,10,128,807.49,4811.92,798.59,2181.73,100.0,367.37,260.54,106.69,,,1168.97,908.43,0.0
A,vacuum,leaf_rand_K10,pread,5,128,830.95,4609.02,812.36,1877.03,100.0,1186.54,263.36,921.66,,,2019.94,1755.23,0.0
B,1gb,2d,async,10,128,569.20,6629.58,497.00,2419.21,100.0,446.91,327.88,120.87,,,1028.76,689.28,0.0
B,1gb,2d,pread,5,128,560.68,3592.97,494.26,1522.22,100.0,2215.07,322.95,1907.34,,,2765.85,2469.46,0.0
B,1gb,2e_K10,async,10,128,564.01,4434.35,556.38,1652.54,100.0,461.41,325.50,134.74,,,2057.53,711.27,0.0
B,1gb,2e_K10,pread,5,128,557.39,584.09,493.26,32.79,100.0,3212.09,321.93,2889.70,,,3740.08,3417.69,0.0
B,1gb,2e_K500,async,10,128,183.70,3876.82,180.73,1506.61,100.0,1253.18,340.38,914.17,,,1441.03,1112.51,0.0
B,1gb,2e_K500,pread,5,128,184.32,191.52,180.73,4.51,100.0,20333.57,296.11,20006.97,,,20517.89,20191.29,0.0
B,1gb,2f_slru,async,10,128,101.56,663.17,98.69,224.14,100.0,7594.02,326.52,7273.81,,,7704.61,7384.55,0.0
B,1gb,2f_slru,pread,5,128,100.29,101.53,98.47,1.14,100.0,19103.25,325.48,18777.76,,,19203.02,18877.53,0.0
B,1gb,baseline,baseline,10,128,1575.66,1619.95,1451.00,51.23,0.0,0.00,0.00,0.00,,,1575.66,1575.66,0.0
B,1gb,layers_5,async,10,128,1380.32,7256.96,1337.49,2344.93,100.0,425.88,326.04,101.74,,,1814.24,1455.51,0.0
B,1gb,layers_5,pread,5,128,1386.90,11828.89,1302.92,4756.34,100.0,806.12,323.65,509.79,,,2287.55,1930.04,0.0
B,1gb,layers_92,async,10,128,902.88,977.06,876.28,37.62,100.0,561.18,324.63,237.12,,,1480.44,1138.31,0.0
B,1gb,layers_92,pread,5,128,959.60,3881.44,824.84,1476.72,100.0,8494.04,322.70,8171.34,,,12695.58,12362.83,0.0
B,1gb,leaf_freq_K10,async,10,128,1498.41,1564.81,1370.90,59.80,100.0,420.02,310.21,108.80,,,1939.11,1624.59,0.0
B,1gb,leaf_freq_K10,pread,5,128,1557.74,5467.16,1319.82,1980.89,100.0,1197.10,323.11,900.83,,,2742.93,2434.87,0.0
B,1gb,leaf_rand_K10,async,10,128,1534.51,6000.17,1473.48,2433.19,100.0,437.44,327.26,108.09,,,1980.72,1645.08,0.0
B,1gb,leaf_rand_K10,pread,5,128,1551.18,9253.98,1163.67,3671.94,100.0,1287.60,354.31,942.09,,,2819.36,2462.37,0.0
B,ta,2d,async,10,128,636.10,804.62,559.83,97.08,72.1,410.12,262.67,146.07,,,1047.58,782.00,0.0
B,ta,2d,pread,5,128,590.20,662.62,578.04,38.52,100.0,1171.45,261.51,882.86,,,1787.01,1472.63,0.0
B,ta,2e_K10,async,10,128,643.91,669.15,524.25,48.01,72.7,421.12,262.19,158.84,,,1067.13,804.22,0.0
B,ta,2e_K10,pread,5,128,662.50,680.80,565.64,41.96,100.0,2509.48,262.81,2231.55,,,3179.17,2912.04,0.0
B,ta,2e_K500,async,10,128,1135.82,20150.47,181.47,10290.80,27.4,1180.96,345.06,808.88,,,2390.63,1920.60,0.0
B,ta,2e_K500,pread,5,128,183.78,3556.19,181.92,1685.85,100.0,17997.43,328.68,17673.15,,,18181.21,17856.93,0.0
B,ta,2f_slru,async,10,128,99.62,102.41,93.97,2.42,100.0,7567.22,327.76,7229.52,,,7666.51,7328.82,0.0
B,ta,2f_slru,pread,5,128,96.78,98.60,96.46,0.89,100.0,18330.08,325.76,18004.32,,,18428.80,18103.04,0.0
B,ta,baseline,baseline,10,128,1154.53,1223.39,996.65,66.16,0.0,0.00,0.00,0.00,,,1154.53,1154.53,0.0
B,ta,layers_5,async,10,128,1048.89,5794.99,980.16,2582.28,100.0,366.34,265.08,100.94,,,1427.55,1150.51,0.0
B,ta,layers_5,pread,5,128,1001.04,6514.38,957.00,2758.40,100.0,543.22,261.77,282.70,,,1545.06,1284.84,0.0
B,ta,layers_92,async,10,128,580.09,660.42,554.55,38.15,100.0,475.31,264.76,210.64,,,1054.75,788.32,0.0
B,ta,layers_92,pread,5,128,600.56,660.68,568.88,37.13,100.0,1205.26,275.19,915.73,,,1794.08,1504.55,0.0
B,ta,leaf_freq_K10,async,10,128,1189.29,1219.60,983.64,77.09,100.0,420.72,328.05,107.78,,,1607.03,1271.98,0.0
B,ta,leaf_freq_K10,pread,5,128,1202.21,2686.79,1010.68,762.86,100.0,1253.92,326.99,924.37,,,2481.75,2126.58,0.0
B,ta,leaf_rand_K10,async,10,128,1180.63,1217.87,982.36,66.49,100.0,409.86,324.89,107.28,,,1584.41,1272.71,0.0
B,ta,leaf_rand_K10,pread,5,128,1170.21,1210.03,1015.55,78.44,100.0,1317.48,354.06,962.40,,,2453.12,2144.93,0.0
B,vacuum,2d,async,10,128,627.41,2700.76,587.18,1106.31,100.0,341.32,261.25,107.97,,,968.91,735.15,0.0
B,vacuum,2d,pread,5,128,656.52,6417.15,559.99,2744.66,100.0,1479.21,261.97,1218.83,,,2147.40,1882.55,0.0
B,vacuum,2e_K10,async,10,128,659.56,732.57,567.69,50.42,100.0,369.46,262.84,120.75,,,1013.14,764.99,0.0
B,vacuum,2e_K10,pread,5,128,627.40,659.25,594.36,24.26,100.0,2516.91,264.35,2254.73,,,3141.43,2879.25,0.0
B,vacuum,2e_K500,async,10,128,196.76,484.74,178.37,119.29,18.9,1023.26,275.29,762.12,,,1299.88,1008.84,0.0
B,vacuum,2e_K500,pread,5,128,181.80,183.48,181.63,0.80,100.0,14102.93,262.40,13870.69,,,14286.04,14053.80,0.0
B,vacuum,2f_slru,async,10,128,98.16,107.21,86.87,6.15,100.0,5750.63,262.54,5476.95,,,5843.51,5569.83,0.0
B,vacuum,2f_slru,pread,5,128,96.27,97.67,95.25,0.88,100.0,13959.74,260.07,13691.31,,,14055.70,13787.27,0.0
B,vacuum,baseline,baseline,10,128,1222.78,1236.74,1141.94,27.09,0.0,0.00,0.00,0.00,,,1222.78,1222.78,0.0
B,vacuum,layers_5,async,10,128,1089.29,5432.37,937.46,2355.07,100.0,355.57,267.91,75.18,,,1445.07,1174.55,0.0
B,vacuum,layers_5,pread,5,128,1087.30,1111.55,997.17,40.81,100.0,878.22,287.24,594.80,,,1972.55,1679.03,0.0
B,vacuum,layers_92,async,10,128,662.64,5249.91,595.10,1850.72,100.0,464.97,261.31,193.05,,,1117.53,853.25,0.0
B,vacuum,layers_92,pread,5,128,657.69,662.63,655.09,2.77,100.0,7707.59,259.78,7474.18,,,8362.68,8129.29,0.0
B,vacuum,leaf_freq_K10,async,10,128,1194.25,1224.98,1141.55,26.99,100.0,369.67,262.88,107.03,,,1556.03,1300.82,0.0
B,vacuum,leaf_freq_K10,pread,5,128,1209.32,1219.36,1208.47,4.86,100.0,1181.99,231.11,953.37,,,2391.31,2162.69,0.0
B,vacuum,leaf_rand_K10,async,10,128,1180.26,1239.65,974.65,74.58,100.0,372.34,263.13,108.69,,,1548.62,1289.80,0.0
B,vacuum,leaf_rand_K10,pread,5,128,1174.85,1233.32,1139.70,36.50,100.0,1105.76,261.10,867.55,,,2307.09,2045.99,0.0
C,1gb,2d,async,10,128,528.54,558.45,495.95,21.83,100.0,433.94,327.64,105.95,,,980.54,635.73,0.0
C,1gb,2d,pread,5,128,501.84,5409.46,455.26,2455.47,100.0,1044.07,351.37,689.45,,,1536.23,1181.61,0.0
C,1gb,2e_K10,async,10,128,151.76,1430.42,148.00,689.34,100.0,443.40,324.91,118.05,,,607.50,269.27,0.0
C,1gb,2e_K10,pread,5,128,186.30,283.47,149.54,57.30,100.0,1873.54,325.82,1519.44,,,2105.77,1783.17,0.0
C,1gb,2e_K500,async,10,128,186.56,17229.76,182.91,9150.23,100.0,1074.59,353.70,717.73,,,1287.71,933.02,0.0
C,1gb,2e_K500,pread,5,128,178.15,672.93,154.76,249.83,100.0,4489.37,326.51,4162.86,,,5273.31,4943.81,0.0
C,1gb,2f_slru,async,10,128,100.09,1583.77,94.68,630.72,100.0,2006.54,342.94,1641.00,,,2117.16,1768.20,0.0
C,1gb,2f_slru,pread,5,128,95.46,97.54,93.62,1.43,100.0,5665.21,331.16,5338.95,,,5760.67,5434.41,0.0
C,1gb,baseline,baseline,10,128,1423.63,7811.71,1286.42,3472.65,0.0,0.00,0.00,0.00,,,1423.63,1423.63,0.0
C,1gb,layers_5,async,10,128,1152.55,1229.21,1101.87,48.30,100.0,440.49,340.36,101.10,,,1594.93,1254.30,0.0
C,1gb,layers_5,pread,5,128,1217.21,3076.31,1118.63,935.77,100.0,867.27,354.52,512.75,,,2121.95,1791.15,0.0
C,1gb,layers_92,async,10,128,1226.76,5454.41,1176.61,2287.10,100.0,577.51,338.23,233.53,,,1807.43,1459.35,0.0
C,1gb,layers_92,pread,5,128,1206.27,10048.01,1139.68,4418.05,100.0,8394.13,388.17,8024.61,,,9955.41,9538.06,0.0
C,1gb,leaf_freq_K10,async,10,128,962.36,3363.83,835.35,1025.02,100.0,454.99,341.31,107.41,,,1421.38,1072.21,0.0
C,1gb,leaf_freq_K10,pread,5,128,913.77,960.90,866.45,33.27,100.0,1290.25,349.03,953.96,,,2199.60,1873.39,0.0
C,1gb,leaf_rand_K10,async,10,128,1293.85,8252.72,1210.58,3271.64,100.0,463.04,355.30,108.05,,,1777.38,1401.12,0.0
C,1gb,leaf_rand_K10,pread,5,128,1328.78,1340.86,1267.28,28.05,100.0,1251.75,357.78,896.40,,,2584.94,2226.18,0.0
C,ta,2d,async,10,128,417.48,453.43,379.03,34.45,64.6,497.00,347.11,150.25,,,926.13,568.96,0.0
C,ta,2d,pread,5,128,427.54,5524.06,423.64,2282.38,100.0,1207.29,349.34,883.99,,,1660.13,1312.33,0.0
C,ta,2e_K10,async,10,128,180.52,1408.17,177.34,663.82,70.7,516.77,353.92,164.09,,,697.88,345.19,0.0
C,ta,2e_K10,pread,5,128,185.19,200.03,177.60,9.27,100.0,2323.68,334.70,1987.22,,,2509.65,2172.41,0.0
C,ta,2e_K500,async,10,128,181.94,2340.39,178.25,1163.22,100.0,1038.43,353.00,687.30,,,1236.36,893.73,0.0
C,ta,2e_K500,pread,5,128,178.57,182.27,177.66,1.82,100.0,12806.75,6863.33,5943.41,,,12984.41,6121.07,0.0
C,ta,2f_slru,async,10,128,94.16,96.22,91.71,1.26,100.0,1224.53,352.93,876.33,,,1319.68,970.50,0.0
C,ta,2f_slru,pread,5,128,94.71,99.27,93.39,2.42,100.0,3819.37,354.44,3464.93,,,3912.76,3558.32,0.0
C,ta,baseline,baseline,10,128,822.74,5935.33,814.49,2500.58,0.0,0.00,0.00,0.00,,,822.74,822.74,0.0
C,ta,layers_5,async,10,128,797.77,3009.79,783.25,1207.02,100.0,440.86,340.13,100.57,,,1231.28,899.58,0.0
C,ta,layers_5,pread,5,128,777.40,6291.28,771.93,2757.08,100.0,641.20,355.94,290.78,,,1418.60,1065.63,0.0
C,ta,layers_92,async,10,128,448.65,3743.91,440.83,1351.62,75.0,559.68,353.50,208.88,,,1009.58,657.45,0.0
C,ta,layers_92,pread,5,128,461.14,4755.17,453.07,2147.79,100.0,1237.19,353.51,883.33,,,1690.26,1345.75,0.0
C,ta,leaf_freq_K10,async,10,128,947.79,4518.93,890.28,1432.05,100.0,462.28,354.46,107.95,,,1381.31,1055.16,0.0
C,ta,leaf_freq_K10,pread,5,128,912.47,933.42,581.78,132.12,100.0,1082.95,353.31,730.99,,,1916.25,1591.00,0.0
C,ta,leaf_rand_K10,async,10,128,794.91,812.45,728.59,33.37,100.0,457.92,351.99,106.32,,,1252.84,901.04,0.0
C,ta,leaf_rand_K10,pread,5,128,795.51,6822.59,727.79,3020.18,100.0,1258.40,352.31,927.57,,,2057.29,1731.52,0.0
C,vacuum,2d,async,10,128,646.35,3057.42,628.86,963.75,100.0,425.39,324.77,101.30,,,1077.20,747.64,0.0
C,vacuum,2d,pread,5,128,659.65,3771.36,653.39,1556.23,100.0,775.53,323.71,449.99,,,1462.60,1108.70,0.0
C,vacuum,2e_K10,async,10,128,179.03,3822.09,170.06,1456.08,92.9,439.13,325.86,112.95,,,617.25,292.07,0.0
C,vacuum,2e_K10,pread,5,128,177.69,179.09,175.68,1.35,100.0,1579.92,327.76,1230.17,,,1757.63,1405.85,0.0
C,vacuum,2e_K500,async,10,128,180.69,2736.78,179.12,1392.90,60.5,924.82,353.47,580.16,,,1115.26,765.86,0.0
C,vacuum,2e_K500,pread,5,128,180.06,3523.93,179.16,1671.65,100.0,2566.63,324.91,2242.71,,,2746.69,2422.77,0.0
C,vacuum,2f_slru,async,10,128,95.02,99.83,90.89,2.67,100.0,967.96,327.62,642.11,,,1067.62,738.53,0.0
C,vacuum,2f_slru,pread,5,128,91.76,93.65,91.24,0.98,100.0,3281.18,351.89,2956.57,,,3374.95,3050.34,0.0
C,vacuum,baseline,baseline,10,128,1150.88,1164.73,1097.58,25.14,0.0,0.00,0.00,0.00,,,1150.88,1150.88,0.0
C,vacuum,layers_5,async,10,128,1053.61,1064.92,985.53,28.57,100.0,442.73,339.76,102.13,,,1481.84,1155.74,0.0
C,vacuum,layers_5,pread,5,128,1056.24,7578.11,896.36,3210.17,100.0,1052.97,326.13,651.79,,,8540.16,8163.62,0.0
C,vacuum,layers_92,async,10,128,664.79,3318.05,528.64,1070.81,100.0,558.25,337.54,217.76,,,1213.87,882.65,0.0
C,vacuum,layers_92,pread,5,128,630.85,664.68,620.93,19.53,100.0,7654.81,354.33,7300.49,,,8317.15,7962.83,0.0
C,vacuum,leaf_freq_K10,async,10,128,669.84,799.19,652.13,65.37,100.0,458.51,352.36,106.29,,,1128.32,775.69,0.0
C,vacuum,leaf_freq_K10,pread,5,128,791.59,796.51,649.43,57.33,100.0,910.06,352.32,556.32,,,1695.15,1344.63,0.0
C,vacuum,leaf_rand_K10,async,10,128,1153.55,6390.98,1120.26,2174.22,100.0,439.32,329.19,107.78,,,1591.22,1260.79,0.0
C,vacuum,leaf_rand_K10,pread,5,128,1145.42,1270.31,1080.25,76.08,100.0,1232.29,326.42,905.86,,,2374.87,2052.61,0.0
